sample_id,user_post,golden_response,model_response,token_num,loss,ppl
100,It's easier said than done. At times I would rather maybe just dissapear. I have never had anyone else show romantic interest in me before.,What is your age?,Maybe you could consider moving on from that. Maybe you can find someone you love more than others. Maybe even a friend. Maybe one of your close friends will be able to talk to you about your feelings.,6,2.454055309,11.63543647
100,I am 25 at the moment.,"You still have your whole life ahead of you. Some people don't find a partner until their 40's or even 50's. When I left my ex I found this guy that I truly fell in love with. He is still sulking in his living room. I told him that if he didn't move one that he wouldnt get anywhere in life. I told him that if he cared about me, he would move on because thats truly what I would want him to do and I think thats what your girl would want you to do as well.","Is there a way you could find someone who would like to hang out with you, like a group of friends or a group that you could hang out in?",45,2.702971056,14.92400598
100,I disagree with you regarding that maybe that is what she wants me to do. I don't think she cares about me at the slightest anymore. I was a burden for her and will probably keep being it for any woman I meet.,Did she give you any reasons to why she wasn't in love anymore?,"If she is not interested in you, maybe you should give her some time. It is not easy to see someone change their mind over a long period of time.",16,2.743459463,15.54065453
100,I think she wasn't feeling physically attracted to me anymore.,Did you ever think she maybe possibly has been cheating?,It sounds like you are really worried about her and you are not getting her back.,12,3.598150571,36.53061117
100,But I surely think she wouldn't cheat on me.,"Has she ever tried to hide text messages, lock her phone, or tell you she is too busy to come over?",Would you like to share some details about the situation?,25,3.254981079,25.91912412
100,As if she didn't want me to see something,"Im sorry that this stressful for you. In my past, I have had exes do that to me. Most likely she was cheating on you and this was the reason for her motives.",I can understand your frustration. Sometimes it's just better to just not say anything.,39,2.810390766,16.61641008
100,I can't believe she would do something like that... I really need to confront her about it. I can't have this doubt on my chest.,I would definitely confront her about it. I wouldn't get angry or fight about it. Maybe she if she has a new boyfriend already. That is a really good indicator.,"It is sad that you feel that way, but it is better to be prepared for the worst.",36,3.041109721,20.9284551
100,You are right. I need to take this slowly and calmly.,"I would calmly ask her. She will most likely deny it. But, some ofher friends may already know about this. If she says she did, ask her if there was something you did wrongthat made her do it. Sometimes its not even the Cheatee. Sometimes they just do it for no good reason.",Do you think you should talk to her about this?,45,3.278424411,26.53393318
101,Hi how are you?,"I'm doing fine, how are you?","Hi, how are things going for you? I am happy to talk to you!",10,1.694517136,5.444016609
101,"Doing ok, thanks.",thats good what do you have planned for the holidays?,"I am doing okay, what's going on?",13,2.500798152,12.19222132
101,as far as holiday plans,I completely understand that i feel that pain as well.,I can understand that. What's on your mind?,12,2.892667135,18.04136424
101,I completely understand that i feel that pain as well.,are you there?,That's a great reason to feel that way.,5,2.073114777,7.949545654
101,oh I am sorry to hear that,it's ok there are plenty of other things that you can do with family during this time,"I am a single male myself but I am here for you, I hope you feel better",19,2.601225602,13.48024934
101,Thats true that should be the holiday spirit and keep hope alive,exactly so what else do you have planned are you ready for the new year?,Have you considered taking a walk with your family?,18,2.583884345,13.24850009
101,Cook a good meal and spend time with my kids and spouse. Gifts wont be extravagant this year but I guess its the thought that counts,yes it's the thought that counts and being blessed to be around love ones,I am sure you will get through this! Have a great holiday season!,16,3.815291405,45.38998131
101,"Totally, thanks for that insight",I myself is going to enjoy good food and enjoy hopefully some decent winter weather,I am glad I could help. I hope you have a lovely Christmas season and thanks for talking!,16,4.549336433,94.56963424
101,I myself is going to enjoy good food and enjoy hopefully some decent winter weather,your welcome,I hope you have a great holiday season and good health!,3,1.828007062,6.221475282
101,"very nice, does it snow where you live?",no snow here the weather was really nice today high of 60 degrees,yes i live in a snow biome so i can see it quite well. its the snow that i love to eat and it is so bright and bright,14,3.487518856,32.70470187
101,no snow here the weather was really nice today high of 60 degrees,what about where you are at?,that is a great time of year and it is going on the other side of the country,8,2.434565544,11.41086012
101,which is not too bad either,nice,you are welcome! and good luck! have a nice day,2,4.638968468,103.4375933
101,How was your thanksgiving? were you able to invite others or was it just with family? assuming you are in the US somewhere,"Yes in the US, thanksgiving was just with close family members.",yes i am in the us and we are in great shape.,15,3.654506938,38.64846032
102,it's been a bad week for me,"I understand that, it is hard to find a job. I got terminated during the beginning of covid",That's a tough time for everyone. What's going on right now?,22,2.588613684,13.31130512
102,the market has been tough,"I actually took a job at walmart just to make ends meet. Not the best situation but hey, my family can eat.","I'm sorry to hear that. I know how tough it is for everyone. I hear you, I'm sure you will find something soon.",27,3.083474053,21.8341237
102,but they are hard to come by now adays,"Yea, would you consider doing something lesser for now just to make sure you have some income coming in? Or do you still collect unemployment at least?",Maybe they can offer some fresh air to your family.,32,3.324674368,27.78994787
102,i've done many interviews,"Thats good at least. Well, its great you are being proactive about it!","I see, so you are a software engineer, so it is a good opportunity for you to do more work.",18,2.701593611,14.90346313
102,"Thats good at least. Well, its great you are being proactive about it!","I hate saying this but, just hang in there and keep moving on",I am glad I could help. I hope you can find a good job.,15,3.169021606,23.78420266
102,and make it to 2021,"I hear ya, im doing everything i can to make a bit of extra money just so my kid can have a semi normal christmas!",Great! I hope you enjoy your holiday season!,29,3.17795668,23.9976685
102,so its been a bummer with covid going on,"Yea i feel so bad for her. Thing is so presents arent everythign. Since you got little ones might be time for some new traditions. Make some ""igloo"" forts and have an indoor snowball fight with balled of socks or something like that",Oh I can relate to that. I was born in covid and i know how hard it is to get through Christmas,45,4.811673313,122.9371578
102,thank you for your time,Thanks for sharing!,you are welcome! hope you have a wonderful holiday season!,5,2.288152504,9.856710615
102,before i go,"Hmm lets see, more a fun thing to do then advice, my daughter saw some xmas dessert she wants to make. Its pretty simple. Get some candy canes and poke em into marshmellows. Melt some chocolate and dip the marshmellows into them. Cover with sprinkles and let harden. Might be a fun thing to do. Id focus on experience over material this holiday.","You are welcome, I hope you have a great Christmas",45,5.068082682,158.869432
102,and not cost a lot of money,"Yea, i hope things work out for you!","Oh i see. So you are looking for a job that will give you time to relax, have a good rest of your day, and have fun with the holidays!",12,2.103955587,8.198535877
102,good sunday,You as well!,You too! Hope you are able to get some good ideas.,5,1.081548023,2.949241513
103,I'm good. how r u?,I'm doing good today. What brings you on here?,"I am good. How r u doing? I am good, what is on your mind?",13,1.846421755,6.337103198
103,I'm not happy with an ex friend who talks behind my back to my current friends.,ugh. There's nothing worse than that. Have you confronted the ex friend?,I know how you feel. You need to work through this.,17,2.846534729,17.22797867
103,nope. we are not on speaking terms. We have sued each other in court before. we are past talking.,oh wow. that's not much of a friendship! So have you attempted at all to discuss it? What does the other friend think about it?,What have you done to make you feel this way?,31,3.010272118,20.29292125
103,they're still friends with me. if it gets bad enough i can sue her for slander,that's an option but I hope it doesn't go that far again. Have you tried maybe a mediation with the ex friend and your current friend?,I can see how that would be hard for you. I can also see how it could be difficult to move on with your friend.,31,3.023074488,20.55438887
103,no. i don't want anything to do with her. if i find out my friends take her side they will be my ex friend too,I can understand that. You don't want two people disrespecting you.,Well I'm sure you can find a way to get her to listen and take your side if you need help.,16,2.43281889,11.39094669
103,absolutely not. i have a strong constitution about myself and don't allow to be disrespected by anyone,I hear that! What happened in court when you went?,That is a great idea. I am sure that will work out for you. Perhaps it is time to make some kind of resolution.,13,3.707287422,40.74313754
103,I hear that! What happened in court when you went?,If you don't mind me asking,i was not to good with my ex. but i think she was willing to give up. I was able to tell her that it was just a misunderstanding.,8,2.098728657,8.155794504
103,i tried to get an order for her to stay away from me. the first judge passed it but the second judge said it wasn't strong enough.,Sounds like maybe you should pursue it again if you can. Has she been in contact with you?,I'm sorry to hear that. I think that you should try to find a new friend to hang out with.,21,2.428268978,11.33923661
103,no. she hasn't done anything lately for me to get a court order. if she starts anything again i will get a lawyer and sue her,Seems like a good idea. Steer clear of her and don't associate with her! Sounds like you're doing the right thing. Keep your side of the street clean,"Okay, I understand that you are going through a hard time. Can you tell me more about your feelings about the situation?",36,2.910757701,18.3707128
103,absolutely will avoid her. if she ever convinces my friends should i tell them i don't want to associate with them anymore?,I would if I were in your shoes. You don't need two of the same person. Know what I mean?,That is a good plan. I am sure you will be fine.,25,2.359472961,10.58537108
103,yeah exactly. people need to realize who's side to stay on,LOL if only everyone had that thought process. Some people don't get it!,I can tell you are going through a very tough time right now. I am sorry you are feeling that way.,18,3.143278546,23.17973825
103,it's easier said than done. a lot of people are afraid of being alone and will put up with garbage,Definitely sounds like you have the right tools and mindset to do the right thing!,What kind of things do you think have led you to this decision?,18,2.210358302,9.118983156
103,Definitely sounds like you have the right tools and mindset to do the right thing!,I know about the alone thing especially in these times.,I can tell you're a very strong person and that you're taking this very serious.,12,3.709210078,40.82154795
103,yeah it sucks lol,"Take those tools you have, steer clear of her and do your own thing!","I totally understand. Sometimes people just don't know what to do, and they make mistakes.",17,2.852774452,17.33581256
103,i will. thank you for your advice,Most definitely. I wish you the best. If you every wanna chat again just stop on by!,It sounds like it is a very difficult time for everyone. Do you have any friends you can talk to about it?,21,3.579817272,35.86698636
103,thank ya! Likewise,Take care!,you're welcome! I hope you have a great day and take care.,4,1.402393579,4.064918036
104,"Hi, How are you doing? I am in bad mood.",What's wrong?,I am sorry to hear that. Can you tell me more about the bad mood you are in?,5,1.563126564,4.773723288
104,It makes me depressed and cant bear this pathedic situation,"I understand. I, too, am struggling with COVID-19. It's going to be difficult not to see family during the holidays. We'll get through this, though, don't you think.",I know how you feel. I'm in the same boat.,43,2.659797136,14.29338919
104,"I understand. I, too, am struggling with COVID-19. It's going to be difficult not to see family during the holidays. We'll get through this, though, don't you think.",Have you spent time trying to communicate with friends and family online or by messaging and telephone?,It's hard not to feel depressed when it's so important to see your family and the parties that are going on right now.,19,3.41762342,30.49685061
104,Have you spent time trying to communicate with friends and family online or by messaging and telephone?,Maybe there is a way to find ways to have fun online with your friends and family. We actually played games together recently. Is that something you could do to reconnect?,"I can understand that. I also struggled with COID19. I know that it's hard to find a support group, but it's so much easier to find someone to talk to.",35,2.888878741,17.97314574
104,I dont find the time to spend with my partner and kids,Is there any way you could talk to your supervisor about achieving a better work life balance?,Are you still working? I see that you are having a lot of problems with your spouse and children.,19,2.204832981,9.068736786
104,It could be better to have vacation for a week,It sounds like that could make a big difference in changing things for you. You just need a better work/life balance to straighten things out.,You have a good idea of what you're doing and I think you have the right attitude. Do you think that this is a good plan?,31,2.493811577,12.10733632
104,It sounds like that could make a big difference in changing things for you. You just need a better work/life balance to straighten things out.,"I had a similar experience in the past, and talking with my manager about time off reinvigorated me.",I can imagine that. Are you able to travel around the world?,24,2.712144534,15.06154089
104,Sounds good! I ll arrange a conversation with my head then,"With COVID-19, it may limit your options, but you could decide which activities you would collectively enjoy the most, and try to do them as often as possible together.",No problem! It s a great idea to discuss your situation with your boss!,37,3.442549216,31.26656187
104,Then we have some quality time to spend together!,"Yes, giving them a helping hand, getting things done together, could greatly improve your home life.",I think you have a great plan! I think it's a great idea!,21,3.499896458,33.1120233
104,"Yes, giving them a helping hand, getting things done together, could greatly improve your home life.",Are you feeling any better since we started chatting?,That sounds like a great idea! I think it would help to have a good group of people in your life. I know that I have done the same.,11,2.869026184,17.61985135
104,yeah! Thank you so much! It is good to have a conversation with you! Now I am feeling better,That's terrific to here. I'm happy you're feeling better.,You are welcome! I wish you the best!,15,2.823512522,16.83588335
104,That's terrific to here. I'm happy you're feeling better.,hear* - sorry for the misspelling. :),You are very welcome! Take care and stay safe,12,4.472832044,87.60447175
104,"Hah hah! It's Ok, We can Quit this conversation now! Thanks once again!! :-)",Anytime! It was nice meeting you. Bye-now.,You are very welcome. I hope you have a great day!,14,2.966819763,19.43002914
105,I am having ongoing depression.,I'm very sorry to hear that. The fact that it is ongoing must make it even harder.,I'm sorry to hear that. Do you have any support groups or groups for your depression?,21,2.323086148,10.20712645
105,I'm very sorry to hear that. The fact that it is ongoing must make it even harder.,What symptoms do you have and when did it first begin?,It's been a very stressful year for a lot of people.,13,2.344669929,10.42982957
105,I have the symptoms of sadness and anxiety. It first began a couple of weeks ago.,I see. Are you sad or anxious about anything in particular?,"I can understand how you are feeling, I also have depression and anxiety and am having depression. It's hard to tell what is going on and when.",14,2.109126636,8.241040712
105,"Yes, I am sad and anxious about the coronavirus. I miss seeing my friends and family.","It sounds like you must really care about your friends and family, and this awful pandemic is prevent your from seeing them.",I understand. Do you have any family members around?,26,2.604220757,13.5206853
105,"Yes, definitely. I hope the pandemic will end.","I know this may sound personal, but it is completely normal to have these thoughts though... have you thought about dying at all?","I do too, I hope that you feel better soon!",27,3.072973181,21.60604595
105,"I haven't thought about dying at all. I take medication each day for my depression, but there are times when I still feel sad.","Okay, thanks for sharing that personal information. I only ask because thoughts of suicide are normal and anxiety and depression increase the chances of suicide.","That sounds like a really hard situation to be in, especially if you are really struggling with the pandemia.",29,3.516637868,33.67103149
105,"You're welcome. I understand, but I am not suicidal.","What would you like to talk about, then? We could talk about the problem more, or if you feel like it is defined, we could talk about solutions, or not talk about solutions at all. What would make you feel better?",Do you think you are going to try to talk to your doctor about this?,45,2.860689969,17.473579
105,I would like to talk about solutions since I feel like the problem is defined.,"I know what it is like to be depressed. I also take medication for this. For solutions, studies show that working out and exercising can help depression. Have you considered this?","There are many different ways to deal with this. I would suggest doing something like meditation, or a physical activity, or even a workout, and then looking into other ways to get your mind off of it.",37,2.744693034,15.55983686
105,"Yes, I enjoy taking walks and doing a cardio workout at home.",That's great! What ways do you think you could communicate more with your family?,Have you considered meditation? I found that it helped me a lot.,18,2.387415992,10.88532979
105,"I could communicate more with my family by calling them on the phone, texting, emailing, or talking to them on Zoom.",You listed a lot of good solutions such as zoom and texting. Do you think doing that would make you feel less depressed?,And what is it like to have a family member who is depressed?,26,2.666996002,14.39665665
105,"Yes, I think that Zoom and texting would make me feel less depressed.","Well, let me ask you this. I noticed that you had many solutions off-hand that you could tell me, and you also said it could help you with your depression. May I ask what is keeping you from using these methods?",What do you mean by that? Is there anything else that you would like us to discuss?,45,3.024074639,20.57495664
105,Wanting to stay in bed is keeping me from using these methods.,"Oh, I completely understand. Depression has that effect. But maybe you can talk to your loved ones while in bed? How do you feel about that?","I have been in this position myself, but I also believe that the medicine that has helped me to keep my depression is called antidepressants.",32,2.405079842,11.07931484
105,I feel okay about that.,"Well, it's worth a try, right!",Have you tried talking to your friends about the issue? I know that sometimes people can get really emotional about things that they don't want to be talked about.,11,2.371106234,10.70923266
105,"Yes, it is worth a try. Thank you for all of your help!","Thank you for allowing us to complete this task as well. I know depression can cause us to lose motivation, so I really appreciate it. I hope you feel better.",You're welcome! I hope you are able to get through this!,35,2.72991987,15.33165844
105,Thank you.,You are welcome. Goodbye.,You are welcome! You are very welcome. I am glad I could help! Have a great night!,7,1.65080234,5.211159271
106,I am having a really hard time with something that I did to my boyfriend.,Do you want to talk about it?,"Oh no, I am sorry to hear that. I am so sorry to see that. Are you feeling any different?",9,0.956492106,2.602550969
106,"Yes, thank you! I was with him since childhood and we are actually still together. I slipped up one night and hate to admit what I did.",It sounds like you're holding onto a lot of guilt about this incident.,That's very understandable. Are you feeling down about the situation?,16,2.135371208,8.460186415
106,It sounds like you're holding onto a lot of guilt about this incident.,Are you comfortable talking about that night?,Do we have any other friends that you could talk to?,9,2.458350711,11.68552284
106,"Yes, it is intense guilt. I can't think of anything else. I hate to tell you but I cheated on him. I am so sorry and can't look at myself in the mirror.","That can really weigh you down, beating yourself up with guilt.",Do I understand how this happened? I am sorry to hear that you are feeling that way.,14,3.666531154,39.11598293
106,"That can really weigh you down, beating yourself up with guilt.",Does he know about the incident?,You can do it! I know it can be tough to be held accountable for the things you did. That is what I think too. I think you will be okay.,8,2.206344128,9.082451341
106,"I feel like I am worthless and I don't deserve to ever be happy or laugh again. I really do love him and I don't ever want him to find out what I did. Yes, I cant stop beating myself up. He doesn't know what I did but he is little suspicious.",You definitely deserve to laugh and be happy. One mistake doesn't define you!,I am sorry to hear that. Do you have any family or friends who might have been able to help you?,17,3.050254149,21.12071154
106,Thank you! A long time ago his sister told me that he cheated on me and I believed her and so I wanted to get him back.,"It says a lot about your character that you feel badly about this, that you can see and recognize you acted in a way you don't agree with. That's something to build on.",I believe in you! I'm glad you are able to get closure from him.,39,2.770933689,15.97354137
106,"It says a lot about your character that you feel badly about this, that you can see and recognize you acted in a way you don't agree with. That's something to build on.","That desire to ""get even"" is definitely understandable.",I'm glad that you are feeling better now!,12,4.309715907,74.41934391
106,"I appreciate that and have been thinking about character a lot lately. I do believe he cheated on me first, if that even matters now.","Do you feel like you got what you needed from the experience, as in, that you've ""gotten even""?",Your brother should be proud of you. It shows that you have a heart and that you are willing to take responsibility for what you do and the person you love.,24,3.527052561,34.0235374
106,"Yes, I feel very even! I won't do it again. Can I ever give up the guilt that I feel and move on in our relationship or do I have to tell him what I did? I have known couples who don't tell each other and they are happy now.","While it may be true in general that honesty is the best policy, in this case I wouldn't suggest telling him. It is just going to cause angry feelings.",You seem to have a lot of experience. You seem like a great person and I believe you.,34,3.240332435,25.54221147
106,"While it may be true in general that honesty is the best policy, in this case I wouldn't suggest telling him. It is just going to cause angry feelings.","But, the fact you already believed he cheated on you and it motivated you to do the same shows a basic lack of trust in this relationship. That's something you should really look at.",You have to be prepared to feel angry. It's not good to feel bad.,39,2.706302741,14.97381098
106,I am going to be in touch regularly of that's okay? I feel so much better now. I can take a deep breath again and I want to go take a walk with my dog now. Thank you for all of your time and understanding.,"I'm glad you're feeling better now that you've gotten it out in the open. Of course, you are welcome anytime.",Of course! It's been a pleasure talking to you! I hope I have helped!,27,2.218577067,9.194238768
106,That sounds great because I want to keep this private and I know you won't tell anyone so I feel really safe here.,Absolutely. This is all in complete confidence.,"It's okay, I hope you're able to get out of this soon!",10,3.825880814,45.8731883
107,hi,How are you?,How are you doing today? What is your favourite hobby?,5,0.579072428,1.784382519
107,Ive been better. Stressful day.,Ohh.. sorry to hear that. Would you mind sharing what is going on?,I am so sorry to hear that. I am very sorry to see that.,18,1.818385018,6.161899055
107,"Long story short, im a recovering alcoholic, 52 days sober, however my mental health has hit me with vengeance and am really struggling day to day.","You are getting out of alcoholism and feeling bad about it emotionally, is that right?",Oh I'm sorry to see that. That's a long story short of you being sick.,18,3.052801768,21.17458767
107,i used alcohol as a self medication. It helped keep bad symtoms of ADHD away. I miss what alcohol used to do for me.,I understand you pain and frustration. I have very close friend who has ADHD and trying to cope with it.,Have you tried any drugs? I think it is good to see that you are taking some sort of medication to help you cope with this.,23,2.636868187,13.96938552
107,I would be so much better if my heart wasnt poorly. I could then be medicated properly. As of now i just have to live with it. Kinda sucks,Are you seeing any counselor to address your challenge?,Do you have any friends who would help you cope with this?,11,3.185494163,24.17923393
107,I feel for your friend,Thank you.. you know you are not alone in such journey...,I know that there are some counselors out there who can help you with your depression and anxiety. I know they can be helpful.,14,3.820422036,45.62345901
107,yes i have a therapist and currently on a 10 week post detox intensive plan to keep me focused. I have a good support network,I suggest you keep close touch with the support group and the therapist.. I see you are already in the right path..,You seem to be doing a great job. It is very good that you have a support network.,25,3.036887207,20.84027072
107,"I just wish to live outside my own sideways mind for 5 minutes. I need help with not becoming frustrated and angry with myself. Cant really see a way forward, am i destined to be absent minded for life? i know there must be a way somewhere to live normally",As you are already engaged with the professionals to help you.. I bet you will get the necessary help. Keep pursing these engagements...,"That's good, but it's not the end of the world for you.",28,4.062026433,58.09191123
107,"i will, i will not stop engaging for many years",I see you have the right attitude.. I strongly believe that you will be successful.,I am so sorry to hear that. Have you spoken to the counsellor?,18,2.204153485,9.062576711
107,Thankyou. Its nice to read that.,you welcome.. anything else you want to talk about?,I know its hard but it will get better.,12,2.069303354,7.919304241
107,Thankyou for your time.,You welcome.. have a good day...,Bye. Hope you feel better soon. You have a good day!,9,2.681606717,14.60854624
107,bye bye,Bye,Bye.. bye.. bye! You have a nice day..,3,0.964731534,2.624083086
108,anyone there,"Hello, what can I help you with today?","hello, how are you today? i am good",11,0.829926838,2.293150962
108,am not fine,What is it that is making you feel this way?,I am sorry to hear that. I have been in the same situation myself.,12,1.236416737,3.443253252
108,"i was cheated on severally, and it resulted me to end the relationship","It sounds like you had to deal with a partner recently cheating and a breakup, is this right?",So you feel that you cheated on a relationship because you were cheated on?,21,2.88905389,17.976294
108,yes thats it,It sounds like this has been stressful for you and you are trying to figure out how to move on from this.,"I understand what you're saying, I have had to take a deep breath and look at what was going on in my life. I also had a breakup with someone once, I was very stressed about it and I realized I",24,1.526485125,4.601973003
108,"exactly, i can tend to focus because i have given so much time and affection, i never thought i would be called the fool after everything i did",It is incredibly difficult to get something like this off your mind and it seems like you are trying your best to move forward with your life,I have also found that it is helpful to keep things in perspective when it comes to relationships.,28,2.119059154,8.323302856
108,"i want to move on but i dont know how, i tried to but i just cant","I have been through this, I learned how to keep myself busy and do things that I enjoy to occupy my mind and let time heal those wounds",I would say you need to move ahead and take care of yourself. It is important to try to work through things and be positive.,30,2.798561096,16.42100152
108,"i think you right, maybe i should renew my netflix sub, since i find great interest in movies so as to get some positive vibes and think less of this whole situation",Science shows that during a breakup sometimes you romanticize the relationship and view it as better than it actually was and missing something that wasn't as good as you thought,You can do it! The new year has been a great time to be away from this world and i can't wait for the new season,33,3.704003536,40.6095612
108,yh thats true,"My suggestion is to focus on new hobbies, spend time with friends and family when possible, if you have work you can do in the mean time, if you like to exercise or go outside, all of this is a helpful tool.",I think you are correct. Sometimes it is good to take a break from life and just focus on what you enjoy doing,45,2.996351454,20.01238744
108,"this is really helpful, i really do appreciate this suggestions",Don't be afraid to express your feelings and confide in others about your emotions and mental health. It is still a loss and something you should feel comfortable grieving.,I hope you can get through this. I hope you will find something that you like.,34,3.013134003,20.35108043
108,"Thanks alot, i feel very relieved talking to you alone, i feel like something negative just left me, i know i will be a better person from this day onward",I am glad this was helpful for you and hope you will seek further advice if you feel the need to discuss with someone unbiased.,"I'm glad to help! Take care. I know that we can all be through this, I am glad that you have a new hobby, and i hope you will be able to get through this!",27,3.045377378,21.01796143
108,gotta go now,Okay hope all is well and I can provide resources if needed for you.,Have a good night. Take care. Have a good one!,16,3.170679569,23.82366869
108,have a nice day ahead,Thank you and same to you.,"you too, and good luck with your future endeavors",8,1.643558979,5.17354934
109,"Hi, yes am doing well",Glad to know that you are doing well. How may I assist you today?,Is there anything you'd like to talk about today?,18,1.445683797,4.244753701
109,I had a drinking challenge which has been affecting my marriage for quit sometime now,So as far as I understand that you had issues with your wife due to your drinking. Am I right?,I'm sorry to hear that. Is there any way I can help you today?,23,2.387875433,10.8903321
109,Yes that is true,That is really a serious problem. I know it must be very tough time for you. Hope you are trying your best to save your marriage.,"I'm sorry to hear that. I had a similar situation in my marriage as well. It was very frustrating, but I think you can make it through this!",30,2.359628805,10.58702087
109,Yes I have really reduced my drinking to ensure I save my marriage,That's is a great initiative. I know it is tough for you but not impossible. I can feel how hard you are trying t save your relationship. I appreciate you for that.,That's great that you were able to end the drinking challenge. I can understand that.,38,3.05025964,21.12082753
109,Thank you for the encouragement. Will do everything I can to save the situation,Family comes first. I would do anything to save my marriage as you are doing. I am proud of you. I am pretty sure you both love each other more than anything.,You are welcome. Have a good night and take care.,37,2.666984764,14.39649486
109,Yes my wife is everything to me and can not imagine loosing her due to some avoidable reasons,That should be the spirit. Now nothing can make you apart. Drinking is very easy for you to quit now. you will definitely get a success.,Is there anything else I can help you with?,31,3.861698274,47.54602901
109,Thank you,No problem! That's why I am here to help you. Have a wonderful life ahead!,No problem! I hope you have a great day!,20,1.773794174,5.893170713
109,Any other general advice you may have for me,Just stick to the plan. Spend more time together. Cook dinner for her. Make a strong bond and my best wishes are there for you.,Take care! Take care! Have a great day!,30,3.702784729,40.56009612
109,Wow that is some wonderful advice right there. thank you for that..Any other tips to spice things up,You both can go for a date or do the things what your partner like. Drinking is luring so stay away from that and you can do it.,you are very welcome. I hope you are able to take care of yourself and keep your mind off things.,32,4.067539215,58.41304365
109,Thank you I will definitely avoid drinking and any thing else that may contribute to such kind of issues,It seems you got the solution. have a wonderful time.,I hope that you will find a way to avoid this. I know it can be hard but I believe you can make it through this.,13,3.155088278,23.45510757
109,Thank you for the assistance. Really appreciates,your most welcome!,I hope that you can get through this. I know you have to get through it. I hope that I was able to help a little.,5,2.857136345,17.41159467
109,your most welcome!,you can click on quit and finish button now.,You too! You as well! You are a great person!,11,3.44421248,31.3186097
110,no other messages except my own are showing up.,"Sorry, I had a bad connection. Hello, what can I help you with?",I am here to help you! I can't give you the answer!,18,2.348919127,10.47424228
110,trying to find one has been challenging,"Just be clear, you're worried about finding a new job?",I can see where you are coming from. You are not alone.,14,2.617332458,13.6991318
110,"well, yeah. in the middle of a pandemic, and being in a new town. all of that has been really hard. and stressful","That is a difficult position to be in. It is a hard time, but there's always a way to persevere.",So you've been in a position where you can't find another job? I am so sorry to hear that.,26,2.02207624,7.553992564
110,yeah... i don't know... i'm not sleeping well because i'm so worried,I could imagine that being a constant worry. I understand how you may feel.,I am sorry to hear that. I am sure you will find something new soon.,17,2.603608973,13.51241609
110,it just seems pretty hopeless,"No problem. I am encountering a similar situation, looking for a well suited job.","I think that is a very valid point. It sounds like you are feeling stressed about the situation. Is there anything else I can help you out with? I think you have the right mindset, and I hope you find something",18,3.610643175,36.9898361
110,"No problem. I am encountering a similar situation, looking for a well suited job.",Have you tried looking in to new career fields that have always interested you?,that's a difficult situation to be having. It may be a long time for you.,16,2.882056236,17.85094122
110,not much out there that is remote,"There are a lot of jobs in technology where the only requirement is learning a few courses, such as programming.",Maybe a local agency could help with that? Or perhaps you could ask your local school or state school about your options?,23,3.116933408,22.57703881
110,that would be cool. i really enjoy tech,It would be nice to work in a field that you also enjoy!,I would recommend a good book on how to work in a field. It will help you with your skills.,15,2.00752004,7.444831549
110,just don't have much energy to keep turning in cover letters and resumes.,"It can seem hopeless right now, but think about how you felt when you were in a better position.",I think you can start from there. I suggest taking a look at some online job boards.,22,2.408762325,11.12018944
110,you have any ideas on how to be less anxious,That helps me balance things out in my head sometimes. Sometimes we get stuck. It happens.,you can just use your anxiety to control your anger and frustration,20,3.463699341,31.93489633
110,"yeah, stuck is a good description","Accept that you are anxious so you can control it instead of it control you. Accepting actually makes you less focused on it, because you don't have to wonder about it.","I can understand that, I've been stuck in a similar position. Sometimes I just keep worrying about everything.",37,3.347178073,28.42241438
110,"Accept that you are anxious so you can control it instead of it control you. Accepting actually makes you less focused on it, because you don't have to wonder about it.",I hope that helps and good luck!,"yes, i think that it is important to be positive.",9,2.24072202,9.400115914
111,"Hello, is someone there?","Hello, my name is Jonathan. May I ask who I am speaking to today?",I am so sorry to hear that. Would you like to talk about it?,18,2.527384228,12.52071194
111,"Hi Jonathan, I'm Keri.",Hi Keri. How are you today?,"Hello there, Keri'm glad I could be of some help. What is the issue you are having?",10,1.00461483,2.730855227
111,I'm feeling a little bit down today. I've been feeling a little bit down a lot lately.,Oh no. I'm sorry to hear that. What do you think would be the cause of you feeling down lately?,I understand. I'm sorry to hear that.,25,1.36466217,3.914400428
111,My ex-husband is moved in with his new girlfriend. They might get married.,"Oh Keri, that must feel awful. Was it a recent separation between you two?",I am sorry to have to hear this. What is the reason you are moving in with your ex?,19,2.633727827,13.92558543
111,"Hi, are you still there?",Yeah I understand what you're going through. I was in a similar position not too long ago. I had a hard time wrapping my head around how fast my ex could move on from what we had. How does it make you feel that he's trying to start a new relationship so soon after yours?,I am here. I am a strong advocate for your ex. I think you can be a good person.,45,2.506052992,12.25645813
111,"It makes me feel like he didn't learn anything from our relationship or like he thinks he's better than me because he has someone new and I don't. I'm trying to take some time and be alone and be okay with being alone, which is good I think, but sometimes I feel really really lonely too. Like maybe I won't ever find anyone.",That must feel really isolating. But working on yourself and becoming a better you is the only way to move on in a healthy manner. I think you're doing the right thing in waiting and learning to love yourself before you can open up and love another.,"I have had a similar situation with my ex-girlfriend, and it was difficult for him to stay positive. I know that is hard for some people.",45,2.890165541,17.99628848
